dataset,image_path,relative_path,filename,parent_folder
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_148.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_148.jpg,rice_sheath_blight_148.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_198.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_198.jpg,rice_sheath_blight_198.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_21.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_21.jpg,rice_sheath_blight_21.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_41.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_41.jpg,rice_sheath_blight_41.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_43.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_43.jpg,rice_sheath_blight_43.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_52.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_52.jpg,rice_sheath_blight_52.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_57.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_57.jpg,rice_sheath_blight_57.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_58.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_58.jpg,rice_sheath_blight_58.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_61.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_61.jpg,rice_sheath_blight_61.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_8.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_8.jpg,rice_sheath_blight_8.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0000.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0000.jpg,rice_sheath_blight_google_0000.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0027.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0027.jpg,rice_sheath_blight_google_0027.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0036.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0036.jpg,rice_sheath_blight_google_0036.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0043.jpg,plantseg\versions\1\plantsegv2\images\test\rice_sheath_blight_google_0043.jpg,rice_sheath_blight_google_0043.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Baidu_0081.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Baidu_0081.jpg,soybean_bacterial_blight_Baidu_0081.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0009.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0009.jpg,soybean_bacterial_blight_Bing_0009.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0027.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0027.jpg,soybean_bacterial_blight_Bing_0027.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0032.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0032.jpg,soybean_bacterial_blight_Bing_0032.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0044.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0044.jpg,soybean_bacterial_blight_Bing_0044.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0049.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0049.jpg,soybean_bacterial_blight_Bing_0049.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0055.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0055.jpg,soybean_bacterial_blight_Bing_0055.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0057.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0057.jpg,soybean_bacterial_blight_Bing_0057.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0065.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0065.jpg,soybean_bacterial_blight_Bing_0065.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0066.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0066.jpg,soybean_bacterial_blight_Bing_0066.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0105.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0105.jpg,soybean_bacterial_blight_Bing_0105.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0121.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0121.jpg,soybean_bacterial_blight_Bing_0121.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0172.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0172.jpg,soybean_bacterial_blight_Bing_0172.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0216.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0216.jpg,soybean_bacterial_blight_Bing_0216.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0227.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Bing_0227.jpg,soybean_bacterial_blight_Bing_0227.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0025.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0025.jpg,soybean_bacterial_blight_Google_0025.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0057.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0057.jpg,soybean_bacterial_blight_Google_0057.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0201.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_bacterial_blight_Google_0201.jpg,soybean_bacterial_blight_Google_0201.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Baidu_0009.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Baidu_0009.jpg,soybean_brown_spot_Baidu_0009.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Baidu_0010.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Baidu_0010.jpg,soybean_brown_spot_Baidu_0010.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0025.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0025.jpg,soybean_brown_spot_Bing_0025.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0061.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0061.jpg,soybean_brown_spot_Bing_0061.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0063.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0063.jpg,soybean_brown_spot_Bing_0063.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0069.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0069.jpg,soybean_brown_spot_Bing_0069.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0081.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0081.jpg,soybean_brown_spot_Bing_0081.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0090.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0090.jpg,soybean_brown_spot_Bing_0090.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0115.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0115.jpg,soybean_brown_spot_Bing_0115.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0186.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0186.jpg,soybean_brown_spot_Bing_0186.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0223.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0223.jpg,soybean_brown_spot_Bing_0223.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0229.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0229.jpg,soybean_brown_spot_Bing_0229.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0353.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Bing_0353.jpg,soybean_brown_spot_Bing_0353.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Google_0154.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_brown_spot_Google_0154.jpg,soybean_brown_spot_Google_0154.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0000.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0000.jpg,soybean_downy_mildew_Baidu_0000.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0004.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0004.jpg,soybean_downy_mildew_Baidu_0004.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0022.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0022.jpg,soybean_downy_mildew_Baidu_0022.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0031.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Baidu_0031.jpg,soybean_downy_mildew_Baidu_0031.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0012.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0012.jpg,soybean_downy_mildew_Bing_0012.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0023.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0023.jpg,soybean_downy_mildew_Bing_0023.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0031.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0031.jpg,soybean_downy_mildew_Bing_0031.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0038.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0038.jpg,soybean_downy_mildew_Bing_0038.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0045.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0045.jpg,soybean_downy_mildew_Bing_0045.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0046.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0046.jpg,soybean_downy_mildew_Bing_0046.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0047.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0047.jpg,soybean_downy_mildew_Bing_0047.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0054.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0054.jpg,soybean_downy_mildew_Bing_0054.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0072.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0072.jpg,soybean_downy_mildew_Bing_0072.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0075.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0075.jpg,soybean_downy_mildew_Bing_0075.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0078.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0078.jpg,soybean_downy_mildew_Bing_0078.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0083.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0083.jpg,soybean_downy_mildew_Bing_0083.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0087.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0087.jpg,soybean_downy_mildew_Bing_0087.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0101.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0101.jpg,soybean_downy_mildew_Bing_0101.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0107.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0107.jpg,soybean_downy_mildew_Bing_0107.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0110.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0110.jpg,soybean_downy_mildew_Bing_0110.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0115.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0115.jpg,soybean_downy_mildew_Bing_0115.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0121.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0121.jpg,soybean_downy_mildew_Bing_0121.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0127.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0127.jpg,soybean_downy_mildew_Bing_0127.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0142.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0142.jpg,soybean_downy_mildew_Bing_0142.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0143.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Bing_0143.jpg,soybean_downy_mildew_Bing_0143.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0052.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0052.jpg,soybean_downy_mildew_Google_0052.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0061.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0061.jpg,soybean_downy_mildew_Google_0061.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0068.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0068.jpg,soybean_downy_mildew_Google_0068.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0102.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0102.jpg,soybean_downy_mildew_Google_0102.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0256.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0256.jpg,soybean_downy_mildew_Google_0256.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0302.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_downy_mildew_Google_0302.jpg,soybean_downy_mildew_Google_0302.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Baidu_0012.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Baidu_0012.jpg,soybean_frog_eye_leaf_spot_Baidu_0012.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Baidu_0023.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Baidu_0023.jpg,soybean_frog_eye_leaf_spot_Baidu_0023.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0003.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0003.jpg,soybean_frog_eye_leaf_spot_Bing_0003.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0004.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0004.jpg,soybean_frog_eye_leaf_spot_Bing_0004.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0006.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0006.jpg,soybean_frog_eye_leaf_spot_Bing_0006.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0007.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0007.jpg,soybean_frog_eye_leaf_spot_Bing_0007.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0012.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0012.jpg,soybean_frog_eye_leaf_spot_Bing_0012.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0016.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0016.jpg,soybean_frog_eye_leaf_spot_Bing_0016.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0017.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0017.jpg,soybean_frog_eye_leaf_spot_Bing_0017.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0029.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0029.jpg,soybean_frog_eye_leaf_spot_Bing_0029.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0047.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0047.jpg,soybean_frog_eye_leaf_spot_Bing_0047.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0049.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0049.jpg,soybean_frog_eye_leaf_spot_Bing_0049.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0053.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0053.jpg,soybean_frog_eye_leaf_spot_Bing_0053.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0056.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0056.jpg,soybean_frog_eye_leaf_spot_Bing_0056.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0068.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0068.jpg,soybean_frog_eye_leaf_spot_Bing_0068.jpg,test
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0086.jpg,plantseg\versions\1\plantsegv2\images\test\soybean_frog_eye_leaf_spot_Bing_0086.jpg,soybean_frog_eye_leaf_spot_Bing_0086.jpg,test
