dataset,original_path,relative_path,folder_name,file_name,state,classification_reason
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7964aa1-8a35-490e-bc97-1f6fa6bb01ee___UF.Citrus_HLB_Lab 0999.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7964aa1-8a35-490e-bc97-1f6fa6bb01ee___UF.Citrus_HLB_Lab 0999.JPG,Orange___Haunglongbing_(Citrus_greening),f7964aa1-8a35-490e-bc97-1f6fa6bb01ee___UF.Citrus_HLB_Lab 0999.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f79d8094-4b75-48f6-8c9b-a3fd671931ee___CREC_HLB 3966.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f79d8094-4b75-48f6-8c9b-a3fd671931ee___CREC_HLB 3966.JPG,Orange___Haunglongbing_(Citrus_greening),f79d8094-4b75-48f6-8c9b-a3fd671931ee___CREC_HLB 3966.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7a97596-6254-4d9f-a864-9f167b33f1b2___CREC_HLB 6810.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7a97596-6254-4d9f-a864-9f167b33f1b2___CREC_HLB 6810.JPG,Orange___Haunglongbing_(Citrus_greening),f7a97596-6254-4d9f-a864-9f167b33f1b2___CREC_HLB 6810.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7b854eb-9bd2-496c-9612-c85bc6cfba63___UF.Citrus_HLB_Lab 1504.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7b854eb-9bd2-496c-9612-c85bc6cfba63___UF.Citrus_HLB_Lab 1504.JPG,Orange___Haunglongbing_(Citrus_greening),f7b854eb-9bd2-496c-9612-c85bc6cfba63___UF.Citrus_HLB_Lab 1504.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7c9e012-d6d5-4af8-9fd0-4a33dfb467e7___CREC_HLB 4607.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7c9e012-d6d5-4af8-9fd0-4a33dfb467e7___CREC_HLB 4607.JPG,Orange___Haunglongbing_(Citrus_greening),f7c9e012-d6d5-4af8-9fd0-4a33dfb467e7___CREC_HLB 4607.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7d6a1dd-474e-44d8-8fbd-461ad7f71dbf___UF.Citrus_HLB_Lab 1523.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7d6a1dd-474e-44d8-8fbd-461ad7f71dbf___UF.Citrus_HLB_Lab 1523.JPG,Orange___Haunglongbing_(Citrus_greening),f7d6a1dd-474e-44d8-8fbd-461ad7f71dbf___UF.Citrus_HLB_Lab 1523.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7e909ba-95dc-4aa1-b0e3-cf72e55547dc___CREC_HLB 4891.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7e909ba-95dc-4aa1-b0e3-cf72e55547dc___CREC_HLB 4891.JPG,Orange___Haunglongbing_(Citrus_greening),f7e909ba-95dc-4aa1-b0e3-cf72e55547dc___CREC_HLB 4891.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7ee7062-a2c8-4320-953b-b8addfe1964d___CREC_HLB 7615.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7ee7062-a2c8-4320-953b-b8addfe1964d___CREC_HLB 7615.JPG,Orange___Haunglongbing_(Citrus_greening),f7ee7062-a2c8-4320-953b-b8addfe1964d___CREC_HLB 7615.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7eea306-d929-4c6c-9134-e42f0a5f956c___CREC_HLB 5627.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7eea306-d929-4c6c-9134-e42f0a5f956c___CREC_HLB 5627.JPG,Orange___Haunglongbing_(Citrus_greening),f7eea306-d929-4c6c-9134-e42f0a5f956c___CREC_HLB 5627.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f7f36e59-8491-4534-b9a8-ad3a88df476a___CREC_HLB 5483.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f7f36e59-8491-4534-b9a8-ad3a88df476a___CREC_HLB 5483.JPG,Orange___Haunglongbing_(Citrus_greening),f7f36e59-8491-4534-b9a8-ad3a88df476a___CREC_HLB 5483.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f80a6fac-a93a-4fc3-9d34-ff12f217531d___CREC_HLB 5275.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f80a6fac-a93a-4fc3-9d34-ff12f217531d___CREC_HLB 5275.JPG,Orange___Haunglongbing_(Citrus_greening),f80a6fac-a93a-4fc3-9d34-ff12f217531d___CREC_HLB 5275.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f80f4c7f-be78-4732-9f0b-345d4dda6a0d___CREC_HLB 6922.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f80f4c7f-be78-4732-9f0b-345d4dda6a0d___CREC_HLB 6922.JPG,Orange___Haunglongbing_(Citrus_greening),f80f4c7f-be78-4732-9f0b-345d4dda6a0d___CREC_HLB 6922.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8134c59-2780-4090-84a6-678296698327___UF.Citrus_HLB_Lab 1632.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8134c59-2780-4090-84a6-678296698327___UF.Citrus_HLB_Lab 1632.JPG,Orange___Haunglongbing_(Citrus_greening),f8134c59-2780-4090-84a6-678296698327___UF.Citrus_HLB_Lab 1632.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f82235df-3322-45b4-8c8e-3b49497027ac___UF.Citrus_HLB_Lab 1160.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f82235df-3322-45b4-8c8e-3b49497027ac___UF.Citrus_HLB_Lab 1160.JPG,Orange___Haunglongbing_(Citrus_greening),f82235df-3322-45b4-8c8e-3b49497027ac___UF.Citrus_HLB_Lab 1160.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f825aea3-2345-4d01-9e7d-8c931c4bb2bd___CREC_HLB 3982.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f825aea3-2345-4d01-9e7d-8c931c4bb2bd___CREC_HLB 3982.JPG,Orange___Haunglongbing_(Citrus_greening),f825aea3-2345-4d01-9e7d-8c931c4bb2bd___CREC_HLB 3982.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8408d7d-b1da-469a-8450-4c870ceb65a1___UF.Citrus_HLB_Lab 0977.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8408d7d-b1da-469a-8450-4c870ceb65a1___UF.Citrus_HLB_Lab 0977.JPG,Orange___Haunglongbing_(Citrus_greening),f8408d7d-b1da-469a-8450-4c870ceb65a1___UF.Citrus_HLB_Lab 0977.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f84aa9bf-ceef-4e94-89ee-dfaf02ea436c___UF.Citrus_HLB_Lab 0273.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f84aa9bf-ceef-4e94-89ee-dfaf02ea436c___UF.Citrus_HLB_Lab 0273.JPG,Orange___Haunglongbing_(Citrus_greening),f84aa9bf-ceef-4e94-89ee-dfaf02ea436c___UF.Citrus_HLB_Lab 0273.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f85e1e7a-b291-4beb-855f-ae78471f472b___CREC_HLB 6989.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f85e1e7a-b291-4beb-855f-ae78471f472b___CREC_HLB 6989.JPG,Orange___Haunglongbing_(Citrus_greening),f85e1e7a-b291-4beb-855f-ae78471f472b___CREC_HLB 6989.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8692e09-255c-41ed-9ad4-594bc719bda6___CREC_HLB 6524.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8692e09-255c-41ed-9ad4-594bc719bda6___CREC_HLB 6524.JPG,Orange___Haunglongbing_(Citrus_greening),f8692e09-255c-41ed-9ad4-594bc719bda6___CREC_HLB 6524.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f87510b3-d37b-4c1d-9b71-f34077b6812c___CREC_HLB 5444.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f87510b3-d37b-4c1d-9b71-f34077b6812c___CREC_HLB 5444.JPG,Orange___Haunglongbing_(Citrus_greening),f87510b3-d37b-4c1d-9b71-f34077b6812c___CREC_HLB 5444.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f888027d-ee16-42a0-a691-daf0223f9c2f___CREC_HLB 5130.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f888027d-ee16-42a0-a691-daf0223f9c2f___CREC_HLB 5130.JPG,Orange___Haunglongbing_(Citrus_greening),f888027d-ee16-42a0-a691-daf0223f9c2f___CREC_HLB 5130.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f894ee31-0387-4a28-b290-cae6bdc341b5___CREC_HLB 5461.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f894ee31-0387-4a28-b290-cae6bdc341b5___CREC_HLB 5461.JPG,Orange___Haunglongbing_(Citrus_greening),f894ee31-0387-4a28-b290-cae6bdc341b5___CREC_HLB 5461.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8a0de8f-4009-4573-ab9b-d98e1c9c4d44___CREC_HLB 5477.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8a0de8f-4009-4573-ab9b-d98e1c9c4d44___CREC_HLB 5477.JPG,Orange___Haunglongbing_(Citrus_greening),f8a0de8f-4009-4573-ab9b-d98e1c9c4d44___CREC_HLB 5477.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8c0e949-2dfc-4850-9978-1576b0618eac___UF.Citrus_HLB_Lab 0094.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8c0e949-2dfc-4850-9978-1576b0618eac___UF.Citrus_HLB_Lab 0094.JPG,Orange___Haunglongbing_(Citrus_greening),f8c0e949-2dfc-4850-9978-1576b0618eac___UF.Citrus_HLB_Lab 0094.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8c328ce-4cbb-4d2e-9667-13af0312a460___CREC_HLB 4613.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8c328ce-4cbb-4d2e-9667-13af0312a460___CREC_HLB 4613.JPG,Orange___Haunglongbing_(Citrus_greening),f8c328ce-4cbb-4d2e-9667-13af0312a460___CREC_HLB 4613.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8cc9e54-d484-41f0-978f-44cc661b096a___CREC_HLB 5169.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8cc9e54-d484-41f0-978f-44cc661b096a___CREC_HLB 5169.JPG,Orange___Haunglongbing_(Citrus_greening),f8cc9e54-d484-41f0-978f-44cc661b096a___CREC_HLB 5169.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8d0ccbd-8092-4bff-af6f-32d12ee602e7___CREC_HLB 3910.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8d0ccbd-8092-4bff-af6f-32d12ee602e7___CREC_HLB 3910.JPG,Orange___Haunglongbing_(Citrus_greening),f8d0ccbd-8092-4bff-af6f-32d12ee602e7___CREC_HLB 3910.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f8e996db-f9f2-4bf1-9421-a5b84fba01d4___CREC_HLB 6428.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f8e996db-f9f2-4bf1-9421-a5b84fba01d4___CREC_HLB 6428.JPG,Orange___Haunglongbing_(Citrus_greening),f8e996db-f9f2-4bf1-9421-a5b84fba01d4___CREC_HLB 6428.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f91f011a-658b-4519-b2a4-12a64a95045a___UF.Citrus_HLB_Lab 1143.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f91f011a-658b-4519-b2a4-12a64a95045a___UF.Citrus_HLB_Lab 1143.JPG,Orange___Haunglongbing_(Citrus_greening),f91f011a-658b-4519-b2a4-12a64a95045a___UF.Citrus_HLB_Lab 1143.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9203c7a-1fec-4eda-81bd-5321cc4f3e5d___CREC_HLB 4992.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9203c7a-1fec-4eda-81bd-5321cc4f3e5d___CREC_HLB 4992.JPG,Orange___Haunglongbing_(Citrus_greening),f9203c7a-1fec-4eda-81bd-5321cc4f3e5d___CREC_HLB 4992.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f923a82d-438f-4592-8b38-9fc5f994e7d5___UF.Citrus_HLB_Lab 9875.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f923a82d-438f-4592-8b38-9fc5f994e7d5___UF.Citrus_HLB_Lab 9875.JPG,Orange___Haunglongbing_(Citrus_greening),f923a82d-438f-4592-8b38-9fc5f994e7d5___UF.Citrus_HLB_Lab 9875.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f92ef0e4-8643-425b-a2c8-cefd6390c6f6___UF.Citrus_HLB_Lab 1155.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f92ef0e4-8643-425b-a2c8-cefd6390c6f6___UF.Citrus_HLB_Lab 1155.JPG,Orange___Haunglongbing_(Citrus_greening),f92ef0e4-8643-425b-a2c8-cefd6390c6f6___UF.Citrus_HLB_Lab 1155.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f930dabe-bcb2-467f-8668-19fdd2a6a002___UF.Citrus_HLB_Lab 0863.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f930dabe-bcb2-467f-8668-19fdd2a6a002___UF.Citrus_HLB_Lab 0863.JPG,Orange___Haunglongbing_(Citrus_greening),f930dabe-bcb2-467f-8668-19fdd2a6a002___UF.Citrus_HLB_Lab 0863.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f95c6d36-94b1-4f0f-9f0c-060f1738c0f4___CREC_HLB 6933.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f95c6d36-94b1-4f0f-9f0c-060f1738c0f4___CREC_HLB 6933.JPG,Orange___Haunglongbing_(Citrus_greening),f95c6d36-94b1-4f0f-9f0c-060f1738c0f4___CREC_HLB 6933.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9661097-aad8-4801-b3fc-b2c5d1b63558___CREC_HLB 5650.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9661097-aad8-4801-b3fc-b2c5d1b63558___CREC_HLB 5650.JPG,Orange___Haunglongbing_(Citrus_greening),f9661097-aad8-4801-b3fc-b2c5d1b63558___CREC_HLB 5650.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f96a5931-6fe2-49a2-a96c-a1c1b79f037e___UF.Citrus_HLB_Lab 0133.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f96a5931-6fe2-49a2-a96c-a1c1b79f037e___UF.Citrus_HLB_Lab 0133.JPG,Orange___Haunglongbing_(Citrus_greening),f96a5931-6fe2-49a2-a96c-a1c1b79f037e___UF.Citrus_HLB_Lab 0133.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f96abc8e-1382-4d38-bf21-ab887f745e18___CREC_HLB 4700.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f96abc8e-1382-4d38-bf21-ab887f745e18___CREC_HLB 4700.JPG,Orange___Haunglongbing_(Citrus_greening),f96abc8e-1382-4d38-bf21-ab887f745e18___CREC_HLB 4700.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9793c23-905a-4b19-9a72-be34987c6b34___UF.Citrus_HLB_Lab 1418.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9793c23-905a-4b19-9a72-be34987c6b34___UF.Citrus_HLB_Lab 1418.JPG,Orange___Haunglongbing_(Citrus_greening),f9793c23-905a-4b19-9a72-be34987c6b34___UF.Citrus_HLB_Lab 1418.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9aa7af7-b28b-484c-874d-29c63ad181cb___CREC_HLB 4470.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9aa7af7-b28b-484c-874d-29c63ad181cb___CREC_HLB 4470.JPG,Orange___Haunglongbing_(Citrus_greening),f9aa7af7-b28b-484c-874d-29c63ad181cb___CREC_HLB 4470.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9b7b320-87e2-4a91-beae-fa30f96c816f___UF.Citrus_HLB_Lab 1376.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9b7b320-87e2-4a91-beae-fa30f96c816f___UF.Citrus_HLB_Lab 1376.JPG,Orange___Haunglongbing_(Citrus_greening),f9b7b320-87e2-4a91-beae-fa30f96c816f___UF.Citrus_HLB_Lab 1376.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9c90921-567f-4007-89b0-092b4b173146___UF.Citrus_HLB_Lab 0671.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9c90921-567f-4007-89b0-092b4b173146___UF.Citrus_HLB_Lab 0671.JPG,Orange___Haunglongbing_(Citrus_greening),f9c90921-567f-4007-89b0-092b4b173146___UF.Citrus_HLB_Lab 0671.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9dddcf7-dcc1-4e35-a1cc-479586fc389e___UF.Citrus_HLB_Lab 0066.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9dddcf7-dcc1-4e35-a1cc-479586fc389e___UF.Citrus_HLB_Lab 0066.JPG,Orange___Haunglongbing_(Citrus_greening),f9dddcf7-dcc1-4e35-a1cc-479586fc389e___UF.Citrus_HLB_Lab 0066.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9f482de-f5bf-4076-b60f-bbc8e49ae2de___CREC_HLB 4850.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9f482de-f5bf-4076-b60f-bbc8e49ae2de___CREC_HLB 4850.JPG,Orange___Haunglongbing_(Citrus_greening),f9f482de-f5bf-4076-b60f-bbc8e49ae2de___CREC_HLB 4850.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9f6905b-f565-4c06-ac24-bcf49604a07a___CREC_HLB 4567.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9f6905b-f565-4c06-ac24-bcf49604a07a___CREC_HLB 4567.JPG,Orange___Haunglongbing_(Citrus_greening),f9f6905b-f565-4c06-ac24-bcf49604a07a___CREC_HLB 4567.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\f9faab35-aedc-4917-8163-60d26c5dcdcb___UF.Citrus_HLB_Lab 1578.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\f9faab35-aedc-4917-8163-60d26c5dcdcb___UF.Citrus_HLB_Lab 1578.JPG,Orange___Haunglongbing_(Citrus_greening),f9faab35-aedc-4917-8163-60d26c5dcdcb___UF.Citrus_HLB_Lab 1578.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa0ec8f8-6ec7-4778-b007-d04d8632ce1b___UF.Citrus_HLB_Lab 1215.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa0ec8f8-6ec7-4778-b007-d04d8632ce1b___UF.Citrus_HLB_Lab 1215.JPG,Orange___Haunglongbing_(Citrus_greening),fa0ec8f8-6ec7-4778-b007-d04d8632ce1b___UF.Citrus_HLB_Lab 1215.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa437eb6-b86e-4fe8-bbf3-148c34b4da29___UF.Citrus_HLB_Lab 9889.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa437eb6-b86e-4fe8-bbf3-148c34b4da29___UF.Citrus_HLB_Lab 9889.JPG,Orange___Haunglongbing_(Citrus_greening),fa437eb6-b86e-4fe8-bbf3-148c34b4da29___UF.Citrus_HLB_Lab 9889.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa62b901-9c3c-4da8-b575-a80df6ad96db___CREC_HLB 5360.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa62b901-9c3c-4da8-b575-a80df6ad96db___CREC_HLB 5360.JPG,Orange___Haunglongbing_(Citrus_greening),fa62b901-9c3c-4da8-b575-a80df6ad96db___CREC_HLB 5360.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa676515-8de9-477a-8e2d-48189157b691___UF.Citrus_HLB_Lab 0907.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa676515-8de9-477a-8e2d-48189157b691___UF.Citrus_HLB_Lab 0907.JPG,Orange___Haunglongbing_(Citrus_greening),fa676515-8de9-477a-8e2d-48189157b691___UF.Citrus_HLB_Lab 0907.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa8ae207-829a-4653-92e9-b3035f4412bf___CREC_HLB 4655.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa8ae207-829a-4653-92e9-b3035f4412bf___CREC_HLB 4655.JPG,Orange___Haunglongbing_(Citrus_greening),fa8ae207-829a-4653-92e9-b3035f4412bf___CREC_HLB 4655.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\fa8de951-7a2a-4460-a335-eae0404e022c___CREC_HLB 7446.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\fa8de951-7a2a-4460-a335-eae0404e022c___CREC_HLB 7446.JPG,Orange___Haunglongbing_(Citrus_greening),fa8de951-7a2a-4460-a335-eae0404e022c___CREC_HLB 7446.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\grayscale\Orange___Haunglongbing_(Citrus_greening)\faa35ca0-7fab-4aa1-bd5f-31b6b921851c___CREC_HLB 7079.JPG,grayscale\Orange___Haunglongbing_(Citrus_greening)\faa35ca0-7fab-4aa1-bd5f-31b6b921851c___CREC_HLB 7079.JPG,Orange___Haunglongbing_(Citrus_greening),faa35ca0-7fab-4aa1-bd5f-31b6b921851c___CREC_HLB 7079.JPG,기타,no_matching_keyword
